choice,confidence,rt,question,type,set,SID
0,78,32.632,110,2AFC_pic,2,65
1,85,3.403,110,2AFC_pic,2,66
0,80,9.634,110,2AFC_pic,2,67
0,100,6.822,110,2AFC_pic,2,68
0,100,4.345,110,2AFC_pic,2,69
0,77,9.193,110,2AFC_pic,2,70
0,93,4.501,110,2AFC_pic,2,71
0,84,3.401,110,2AFC_pic,2,72
0,77,7.474,110,2AFC_pic,2,73
0,65,5.282,110,2AFC_pic,2,74
1,80,2.6,110,2AFC_pic,2,75
0,76,4.174,110,2AFC_pic,2,76
0,83,8.541,110,2AFC_pic,2,77
0,70,3.642,110,2AFC_pic,2,78
1,83,2.324,110,2AFC_pic,2,79
0,94,11.253,110,2AFC_pic,2,80
1,51,21.54,110,2AFC_pic,2,81
0,83,3.952,110,2AFC_pic,2,82
0,78,7.677,110,2AFC_pic,2,83
0,94,4.163,110,2AFC_pic,2,84
0,92,7.084,110,2AFC_pic,2,85
0,76,5.49,110,2AFC_pic,2,86
0,99,4.256,110,2AFC_pic,2,87
0,90,4.701,110,2AFC_pic,2,88
0,94,4.922,110,2AFC_pic,2,89
0,100,9.501,110,2AFC_pic,2,90
0,87,7.858,110,2AFC_pic,2,91
0,74,5.984,110,2AFC_pic,2,92
1,100,6.6,110,2AFC_pic,2,93
0,100,5.085,110,2AFC_pic,2,94
0,93,13.009,110,2AFC_pic,2,95
0,100,8.853,110,2AFC_pic,2,96
0,100,5.377,110,2AFC_pic,2,97
1,82,4.597,110,2AFC_pic,2,98
0,87,6.798,110,2AFC_pic,2,99
0,92,8.48,110,2AFC_pic,2,100
0,100,5.101,110,2AFC_pic,2,101
0,63,4.094,110,2AFC_pic,2,102
0,61,12.6,110,2AFC_pic,2,103
0,81,8.472,110,2AFC_pic,2,104
0,70,14.372,110,2AFC_pic,2,105
0,92,3.665,111,2AFC_pic,2,59
0,88,5.821,111,2AFC_pic,2,60
0,91,4.991,111,2AFC_pic,2,61
1,80,5,111,2AFC_pic,2,62
1,84,7.84,111,2AFC_pic,2,63
0,96,4.503,111,2AFC_pic,2,64
0,84,9.938,111,2AFC_pic,2,65
0,70,5.496,111,2AFC_pic,2,66
1,74,4.178,111,2AFC_pic,2,67
0,87,4.278,111,2AFC_pic,2,68
0,100,4.391,111,2AFC_pic,2,69
0,93,10.454,111,2AFC_pic,2,70
0,97,15.184,111,2AFC_pic,2,71
0,83,3.884,111,2AFC_pic,2,72
0,71,6.607,111,2AFC_pic,2,73
0,59,5.307,111,2AFC_pic,2,74
0,100,6.002,111,2AFC_pic,2,75
1,56,7.786,111,2AFC_pic,2,76
0,80,9.798,111,2AFC_pic,2,77
0,90,4.075,111,2AFC_pic,2,78
1,93,3.455,111,2AFC_pic,2,79
0,88,4.458,111,2AFC_pic,2,80
1,86,6.479,111,2AFC_pic,2,81
0,83,16.102,111,2AFC_pic,2,82
0,80,6.255,111,2AFC_pic,2,83
0,90,7.869,111,2AFC_pic,2,84
0,85,5.071,111,2AFC_pic,2,85
1,79,22.623,111,2AFC_pic,2,86
0,95,7.7,111,2AFC_pic,2,87
0,95,3.401,111,2AFC_pic,2,88
0,98,5.5,111,2AFC_pic,2,89
0,93,4.767,111,2AFC_pic,2,90
1,76,6.116,111,2AFC_pic,2,91
0,73,4.807,111,2AFC_pic,2,92
0,100,8.9,111,2AFC_pic,2,93
1,100,6.963,111,2AFC_pic,2,94
0,77,4.863,111,2AFC_pic,2,95
0,100,4.6,111,2AFC_pic,2,96
0,100,7.678,111,2AFC_pic,2,97
1,97,5.433,111,2AFC_pic,2,98
0,83,7.513,111,2AFC_pic,2,99
0,75,7.715,111,2AFC_pic,2,100
0,100,5.7,111,2AFC_pic,2,101
0,58,5.823,111,2AFC_pic,2,102
0,59,9.057,111,2AFC_pic,2,103
0,62,11.466,111,2AFC_pic,2,104
1,59,12.091,111,2AFC_pic,2,105
1,93,4.384,112,2AFC_pic,2,59
0,66,17.186,112,2AFC_pic,2,60
1,66,7.161,112,2AFC_pic,2,61
0,81,3.181,112,2AFC_pic,2,62
1,78,8.182,112,2AFC_pic,2,63
1,91,6.24,112,2AFC_pic,2,64
1,68,6.235,112,2AFC_pic,2,65
1,64,3.79,112,2AFC_pic,2,66
0,70,4.325,112,2AFC_pic,2,67
1,97,5.728,112,2AFC_pic,2,68
1,70,12.695,112,2AFC_pic,2,69
1,86,8.221,112,2AFC_pic,2,70
1,99,4.255,112,2AFC_pic,2,71
1,62,5.315,112,2AFC_pic,2,72
1,74,5.395,112,2AFC_pic,2,73
1,60,7.299,112,2AFC_pic,2,74
1,100,9.275,112,2AFC_pic,2,75
1,71,16.855,112,2AFC_pic,2,76
1,82,6.989,112,2AFC_pic,2,77
1,100,4.98,112,2AFC_pic,2,78
1,93,2.546,112,2AFC_pic,2,79
0,91,6.101,112,2AFC_pic,2,80
0,88,5.602,112,2AFC_pic,2,81
1,89,5.493,112,2AFC_pic,2,82
0,68,4.701,112,2AFC_pic,2,83
1,81,3.687,112,2AFC_pic,2,84
1,84,7.575,112,2AFC_pic,2,85
1,78,17.01,112,2AFC_pic,2,86
0,99,5.1,112,2AFC_pic,2,87
1,92,6.966,112,2AFC_pic,2,88
1,99,8.315,112,2AFC_pic,2,89
0,60,11.701,112,2AFC_pic,2,90
1,100,4.516,112,2AFC_pic,2,91
0,81,3.287,112,2AFC_pic,2,92
0,100,9.943,112,2AFC_pic,2,93
1,100,10.019,112,2AFC_pic,2,94
1,76,5.568,112,2AFC_pic,2,95
1,100,22.369,112,2AFC_pic,2,96
0,100,7.186,112,2AFC_pic,2,97
1,63,5.468,112,2AFC_pic,2,98
1,77,12.247,112,2AFC_pic,2,99
1,51,7.112,112,2AFC_pic,2,100
1,100,23.292,112,2AFC_pic,2,101
1,61,10.851,112,2AFC_pic,2,102
1,66,10.175,112,2AFC_pic,2,103
1,75,18.412,112,2AFC_pic,2,104
1,74,4.119,112,2AFC_pic,2,105
1,71,2.789,113,2AFC_pic,2,59
1,81,7.349,113,2AFC_pic,2,60
0,79,6.9,113,2AFC_pic,2,61
0,81,2.351,113,2AFC_pic,2,62
1,86,7.359,113,2AFC_pic,2,63
1,86,4.783,113,2AFC_pic,2,64
1,57,10.305,113,2AFC_pic,2,65
0,76,3.801,113,2AFC_pic,2,66
1,77,43.5,113,2AFC_pic,2,67
1,76,5.977,113,2AFC_pic,2,68
1,51,29.523,113,2AFC_pic,2,69
1,63,12.555,113,2AFC_pic,2,70
1,96,2.642,113,2AFC_pic,2,71
0,83,3.678,113,2AFC_pic,2,72
1,84,2.536,113,2AFC_pic,2,73
1,66,6.134,113,2AFC_pic,2,74
0,86,4.576,113,2AFC_pic,2,75
1,65,5.45,113,2AFC_pic,2,76
1,84,6.37,113,2AFC_pic,2,77
1,92,2.782,113,2AFC_pic,2,78
1,89,1.629,113,2AFC_pic,2,79
1,85,4.591,113,2AFC_pic,2,80
1,90,6.002,113,2AFC_pic,2,81
1,95,7.174,113,2AFC_pic,2,82
0,77,6.567,113,2AFC_pic,2,83
1,89,2.176,113,2AFC_pic,2,84
1,89,7.671,113,2AFC_pic,2,85
1,71,7.75,113,2AFC_pic,2,86
1,93,6.207,113,2AFC_pic,2,87
0,93,12.101,113,2AFC_pic,2,88
1,99,3.82,113,2AFC_pic,2,89
1,80,15.451,113,2AFC_pic,2,90
1,100,12.535,113,2AFC_pic,2,91
1,87,4.212,113,2AFC_pic,2,92
1,99,5.577,113,2AFC_pic,2,93
0,100,11.051,113,2AFC_pic,2,94
1,77,6.53,113,2AFC_pic,2,95
1,100,8.175,113,2AFC_pic,2,96
1,100,11.705,113,2AFC_pic,2,97
1,96,5.514,113,2AFC_pic,2,98
0,68,20.768,113,2AFC_pic,2,99
1,51,9.273,113,2AFC_pic,2,100
0,100,4.95,113,2AFC_pic,2,101
0,60,5.127,113,2AFC_pic,2,102
1,79,4.559,113,2AFC_pic,2,103
1,79,8.95,113,2AFC_pic,2,104
1,70,3.873,113,2AFC_pic,2,105
0,62,3.701,114,2AFC_pic,2,59
1,62,10.501,114,2AFC_pic,2,60
1,97,7.641,114,2AFC_pic,2,61
0,80,2.861,114,2AFC_pic,2,62
1,81,4.968,114,2AFC_pic,2,63
1,93,5.729,114,2AFC_pic,2,64
1,76,7.471,114,2AFC_pic,2,65
0,68,5.435,114,2AFC_pic,2,66
1,77,8.4,114,2AFC_pic,2,67
1,84,5.6,114,2AFC_pic,2,68
0,100,4.693,114,2AFC_pic,2,69
1,78,13.847,114,2AFC_pic,2,70
1,99,4.477,114,2AFC_pic,2,71
1,87,3.37,114,2AFC_pic,2,72
1,73,4.395,114,2AFC_pic,2,73
1,68,5.674,114,2AFC_pic,2,74
1,77,6.094,114,2AFC_pic,2,75
0,76,7.266,114,2AFC_pic,2,76
1,81,7.326,114,2AFC_pic,2,77
1,93,5.626,114,2AFC_pic,2,78
1,93,3.354,114,2AFC_pic,2,79
1,93,5.64,114,2AFC_pic,2,80
1,82,4.189,114,2AFC_pic,2,81
1,92,4.276,114,2AFC_pic,2,82
1,71,6.952,114,2AFC_pic,2,83
1,95,5.148,114,2AFC_pic,2,84
1,92,6.823,114,2AFC_pic,2,85
1,92,4.663,114,2AFC_pic,2,86
1,100,6.122,114,2AFC_pic,2,87
1,94,25.397,114,2AFC_pic,2,88
1,94,5.116,114,2AFC_pic,2,89
1,85,10.193,114,2AFC_pic,2,90
0,95,7.53,114,2AFC_pic,2,91
1,78,4.853,114,2AFC_pic,2,92
1,100,7.501,114,2AFC_pic,2,93
0,100,8.24,114,2AFC_pic,2,94
1,84,7.038,114,2AFC_pic,2,95
1,100,14.149,114,2AFC_pic,2,96
0,100,6.201,114,2AFC_pic,2,97
0,88,5.514,114,2AFC_pic,2,98
1,70,9.214,114,2AFC_pic,2,99
1,70,7.934,114,2AFC_pic,2,100
0,100,11.021,114,2AFC_pic,2,101
1,56,6.683,114,2AFC_pic,2,102
1,62,9.987,114,2AFC_pic,2,103
0,75,12.097,114,2AFC_pic,2,104
0,60,4.354,114,2AFC_pic,2,105
1,56,6.04,115,2AFC_pic,2,59
1,60,13.903,115,2AFC_pic,2,60
0,80,3.901,115,2AFC_pic,2,61
0,84,2.962,115,2AFC_pic,2,62
1,79,4.901,115,2AFC_pic,2,63
0,92,9.578,115,2AFC_pic,2,64
1,78,11.44,115,2AFC_pic,2,65
0,84,9.202,115,2AFC_pic,2,66
1,80,4.262,115,2AFC_pic,2,67
1,100,27.541,115,2AFC_pic,2,68
1,84,8.394,115,2AFC_pic,2,69
1,90,15.025,115,2AFC_pic,2,70
1,98,8.49,115,2AFC_pic,2,71
0,67,8.248,115,2AFC_pic,2,72
1,75,5.461,115,2AFC_pic,2,73
0,56,6.025,115,2AFC_pic,2,74
1,89,2.402,115,2AFC_pic,2,75
0,71,28.344,115,2AFC_pic,2,76
1,95,7.701,115,2AFC_pic,2,77
0,72,8.445,115,2AFC_pic,2,78
0,93,3.737,115,2AFC_pic,2,79
1,79,5.901,115,2AFC_pic,2,80
0,80,5.401,115,2AFC_pic,2,81
1,68,4.202,115,2AFC_pic,2,82
0,77,12.691,115,2AFC_pic,2,83
1,83,20.174,115,2AFC_pic,2,84
1,79,13.19,115,2AFC_pic,2,85
1,81,4.421,115,2AFC_pic,2,86
0,94,6.625,115,2AFC_pic,2,87
1,92,7.3,115,2AFC_pic,2,88
1,94,4.262,115,2AFC_pic,2,89
1,87,7.864,115,2AFC_pic,2,90
0,88,4.121,115,2AFC_pic,2,91
0,82,5.954,115,2AFC_pic,2,92
1,100,17.8,115,2AFC_pic,2,93
0,100,16.452,115,2AFC_pic,2,94
0,71,6.97,115,2AFC_pic,2,95
1,100,11.9,115,2AFC_pic,2,96
0,100,8.896,115,2AFC_pic,2,97
1,99,7.448,115,2AFC_pic,2,98
1,92,12.698,115,2AFC_pic,2,99
1,70,7.896,115,2AFC_pic,2,100
0,100,4.794,115,2AFC_pic,2,101
1,92,7.802,115,2AFC_pic,2,102
1,87,10.123,115,2AFC_pic,2,103
1,83,10.901,115,2AFC_pic,2,104
1,68,47.757,115,2AFC_pic,2,105
0,100,15.58,116,2AFC_pic,2,59
1,57,14.652,116,2AFC_pic,2,60
0,100,9.731,116,2AFC_pic,2,61
0,78,2.635,116,2AFC_pic,2,62
0,85,6.379,116,2AFC_pic,2,63
0,91,5.568,116,2AFC_pic,2,64
0,85,5.863,116,2AFC_pic,2,65
1,66,3.6,116,2AFC_pic,2,66
1,77,70.825,116,2AFC_pic,2,67
0,85,4.7,116,2AFC_pic,2,68
0,84,9.022,116,2AFC_pic,2,69
1,76,20.38,116,2AFC_pic,2,70
0,97,3.392,116,2AFC_pic,2,71
0,97,5.717,116,2AFC_pic,2,72
0,72,3.798,116,2AFC_pic,2,73
0,56,4.801,116,2AFC_pic,2,74
0,83,15.476,116,2AFC_pic,2,75
0,77,4.4,116,2AFC_pic,2,76
0,92,9.456,116,2AFC_pic,2,77
0,89,3.159,116,2AFC_pic,2,78
0,85,3.5,116,2AFC_pic,2,79
0,92,4.582,116,2AFC_pic,2,80
1,90,5.281,116,2AFC_pic,2,81
0,90,4.592,116,2AFC_pic,2,82
0,75,6.072,116,2AFC_pic,2,83
0,79,3.601,116,2AFC_pic,2,84
0,83,6.458,116,2AFC_pic,2,85
0,91,4.93,116,2AFC_pic,2,86
0,95,4.903,116,2AFC_pic,2,87
0,94,5.402,116,2AFC_pic,2,88
0,95,5.001,116,2AFC_pic,2,89
0,80,8.782,116,2AFC_pic,2,90
1,82,5.401,116,2AFC_pic,2,91
0,73,7.612,116,2AFC_pic,2,92
1,100,10.803,116,2AFC_pic,2,93
1,100,5.801,116,2AFC_pic,2,94
0,83,6.292,116,2AFC_pic,2,95
0,100,5.17,116,2AFC_pic,2,96
0,100,4.271,116,2AFC_pic,2,97
0,81,7.175,116,2AFC_pic,2,98
1,86,6.475,116,2AFC_pic,2,99
0,92,6.785,116,2AFC_pic,2,100
1,100,4.37,116,2AFC_pic,2,101
0,62,6.554,116,2AFC_pic,2,102
0,77,4.864,116,2AFC_pic,2,103
0,87,6.1,116,2AFC_pic,2,104
1,84,45.059,116,2AFC_pic,2,105
0,89,2.602,117,2AFC_pic,2,59
0,63,8.297,117,2AFC_pic,2,60
1,81,5,117,2AFC_pic,2,61
0,81,2.594,117,2AFC_pic,2,62
0,79,5.326,117,2AFC_pic,2,63
0,94,3.548,117,2AFC_pic,2,64
1,74,5.05,117,2AFC_pic,2,65
0,81,17.694,117,2AFC_pic,2,66
0,87,3.497,117,2AFC_pic,2,67
1,78,10.782,117,2AFC_pic,2,68
0,100,3.291,117,2AFC_pic,2,69
0,82,27.797,117,2AFC_pic,2,70
0,100,4.067,117,2AFC_pic,2,71
0,89,3.201,117,2AFC_pic,2,72
0,76,4.435,117,2AFC_pic,2,73
1,62,5.636,117,2AFC_pic,2,74
0,78,3.253,117,2AFC_pic,2,75
0,56,6.693,117,2AFC_pic,2,76
0,87,16.723,117,2AFC_pic,2,77
0,100,3.837,117,2AFC_pic,2,78
1,96,13.958,117,2AFC_pic,2,79
0,91,5.634,117,2AFC_pic,2,80
1,80,11.101,117,2AFC_pic,2,81
0,93,6.447,117,2AFC_pic,2,82
0,89,8.665,117,2AFC_pic,2,83
0,83,4.395,117,2AFC_pic,2,84
0,94,5.309,117,2AFC_pic,2,85
0,75,5.598,117,2AFC_pic,2,86
0,97,5.434,117,2AFC_pic,2,87
1,96,7.701,117,2AFC_pic,2,88
0,100,4.97,117,2AFC_pic,2,89
0,51,7.346,117,2AFC_pic,2,90
0,74,9.731,117,2AFC_pic,2,91
0,100,38.085,117,2AFC_pic,2,92
0,100,10.231,117,2AFC_pic,2,93
0,100,6.181,117,2AFC_pic,2,94
0,100,12.315,117,2AFC_pic,2,95
0,100,4.545,117,2AFC_pic,2,96
0,100,3.001,117,2AFC_pic,2,97
0,94,11.805,117,2AFC_pic,2,98
0,86,9.183,117,2AFC_pic,2,99
0,90,7.442,117,2AFC_pic,2,100
0,100,4.02,117,2AFC_pic,2,101
0,61,3.589,117,2AFC_pic,2,102
0,59,25.694,117,2AFC_pic,2,103
1,87,24.487,117,2AFC_pic,2,104
0,60,5.397,117,2AFC_pic,2,105
0,91,3.054,118,2AFC_pic,2,59
0,92,9.842,118,2AFC_pic,2,60
1,95,12.647,118,2AFC_pic,2,61
1,86,12.168,118,2AFC_pic,2,62
0,75,8.616,118,2AFC_pic,2,63
1,93,5.869,118,2AFC_pic,2,64
0,78,7.23,118,2AFC_pic,2,65
0,76,3.793,118,2AFC_pic,2,66
0,71,2.74,118,2AFC_pic,2,67
0,75,4.496,118,2AFC_pic,2,68
0,84,8.977,118,2AFC_pic,2,69
1,71,26.144,118,2AFC_pic,2,70
1,99,6.846,118,2AFC_pic,2,71
0,87,3.784,118,2AFC_pic,2,72
0,78,3.368,118,2AFC_pic,2,73
0,61,7.66,118,2AFC_pic,2,74
0,84,2.828,118,2AFC_pic,2,75
1,84,59.949,118,2AFC_pic,2,76
0,81,6.301,118,2AFC_pic,2,77
0,100,5.652,118,2AFC_pic,2,78
1,81,2.076,118,2AFC_pic,2,79
1,74,5.501,118,2AFC_pic,2,80
0,88,7.677,118,2AFC_pic,2,81
0,100,5.202,118,2AFC_pic,2,82
0,82,4.702,118,2AFC_pic,2,83
0,84,3.801,118,2AFC_pic,2,84
0,92,6.825,118,2AFC_pic,2,85
0,89,5.962,118,2AFC_pic,2,86
1,95,7.202,118,2AFC_pic,2,87
0,100,3.873,118,2AFC_pic,2,88
0,94,6.157,118,2AFC_pic,2,89
0,80,19.359,118,2AFC_pic,2,90
0,98,6.166,118,2AFC_pic,2,91
1,71,11.437,118,2AFC_pic,2,92
1,100,11.896,118,2AFC_pic,2,93
1,100,14.45,118,2AFC_pic,2,94
0,80,4.707,118,2AFC_pic,2,95
0,100,9.261,118,2AFC_pic,2,96
0,100,4.535,118,2AFC_pic,2,97
1,94,7.049,118,2AFC_pic,2,98
1,80,6.661,118,2AFC_pic,2,99
1,55,11.94,118,2AFC_pic,2,100
0,100,4.049,118,2AFC_pic,2,101
1,63,5.789,118,2AFC_pic,2,102
0,73,8.06,118,2AFC_pic,2,103
1,58,8.838,118,2AFC_pic,2,104
0,66,4.602,118,2AFC_pic,2,105
0,84,8.371,119,2AFC_pic,2,59
1,65,9.289,119,2AFC_pic,2,60
1,58,8.941,119,2AFC_pic,2,61
0,90,8.992,119,2AFC_pic,2,62
0,76,7.767,119,2AFC_pic,2,63
0,95,5.209,119,2AFC_pic,2,64
1,83,12.461,119,2AFC_pic,2,65
1,76,5.636,119,2AFC_pic,2,66
0,85,3.801,119,2AFC_pic,2,67
0,93,4.793,119,2AFC_pic,2,68
1,92,4.55,119,2AFC_pic,2,69
0,87,20.361,119,2AFC_pic,2,70
1,98,6.694,119,2AFC_pic,2,71
0,90,5.852,119,2AFC_pic,2,72
0,61,7.747,119,2AFC_pic,2,73
1,63,6.801,119,2AFC_pic,2,74
0,83,13,119,2AFC_pic,2,75
0,75,4.301,119,2AFC_pic,2,76
0,83,20.169,119,2AFC_pic,2,77
0,100,4.937,119,2AFC_pic,2,78
1,88,2.589,119,2AFC_pic,2,79
0,97,5.301,119,2AFC_pic,2,80
1,57,6.99,119,2AFC_pic,2,81
0,90,6.25,119,2AFC_pic,2,82
0,83,8.386,119,2AFC_pic,2,83
1,90,7.301,119,2AFC_pic,2,84
0,85,5.623,119,2AFC_pic,2,85
1,91,7.593,119,2AFC_pic,2,86
1,90,8.212,119,2AFC_pic,2,87
0,95,4.952,119,2AFC_pic,2,88
0,99,5.888,119,2AFC_pic,2,89
1,100,7.921,119,2AFC_pic,2,90
1,95,6.321,119,2AFC_pic,2,91
1,64,6.549,119,2AFC_pic,2,92
1,100,8.901,119,2AFC_pic,2,93
0,100,12.586,119,2AFC_pic,2,94
0,66,7.082,119,2AFC_pic,2,95
0,100,9.3,119,2AFC_pic,2,96
0,100,5.742,119,2AFC_pic,2,97
0,67,4.53,119,2AFC_pic,2,98
0,74,10.494,119,2AFC_pic,2,99
0,67,14.3,119,2AFC_pic,2,100
0,100,2.571,119,2AFC_pic,2,101
0,68,5.16,119,2AFC_pic,2,102
1,71,6.2,119,2AFC_pic,2,103
0,62,8.415,119,2AFC_pic,2,104
0,68,5.712,119,2AFC_pic,2,105
0,78,3.237,120,2AFC_pic,2,59
0,94,7.69,120,2AFC_pic,2,60
1,75,13.108,120,2AFC_pic,2,61
0,84,2.965,120,2AFC_pic,2,62
0,82,5.301,120,2AFC_pic,2,63
0,91,4.695,120,2AFC_pic,2,64
0,74,5.004,120,2AFC_pic,2,65
1,75,4.468,120,2AFC_pic,2,66
1,67,3.377,120,2AFC_pic,2,67
0,74,12.628,120,2AFC_pic,2,68
1,100,6.374,120,2AFC_pic,2,69
1,84,12.623,120,2AFC_pic,2,70
0,100,4.678,120,2AFC_pic,2,71
0,78,4.301,120,2AFC_pic,2,72
1,73,3.982,120,2AFC_pic,2,73
0,53,8.979,120,2AFC_pic,2,74
0,83,5.785,120,2AFC_pic,2,75
1,72,4.967,120,2AFC_pic,2,76
0,88,7.258,120,2AFC_pic,2,77
1,100,6.317,120,2AFC_pic,2,78
0,93,7.901,120,2AFC_pic,2,79
0,79,3.894,120,2AFC_pic,2,80
1,89,6.102,120,2AFC_pic,2,81
0,85,6.069,120,2AFC_pic,2,82
0,74,12.301,120,2AFC_pic,2,83
1,82,3.901,120,2AFC_pic,2,84
1,92,8.128,120,2AFC_pic,2,85
0,91,6.12,120,2AFC_pic,2,86
1,96,6.945,120,2AFC_pic,2,87
1,81,23.081,120,2AFC_pic,2,88
0,92,16.861,120,2AFC_pic,2,89
1,85,14.072,120,2AFC_pic,2,90
1,84,7.334,120,2AFC_pic,2,91
1,72,3.651,120,2AFC_pic,2,92
0,100,7.197,120,2AFC_pic,2,93
0,100,18.893,120,2AFC_pic,2,94
0,80,4.966,120,2AFC_pic,2,95
0,100,9.301,120,2AFC_pic,2,96
1,100,4.375,120,2AFC_pic,2,97
1,84,5.577,120,2AFC_pic,2,98
1,94,20.206,120,2AFC_pic,2,99
1,70,14.475,120,2AFC_pic,2,100
1,100,11.374,120,2AFC_pic,2,101
1,58,6.473,120,2AFC_pic,2,102
0,70,7.908,120,2AFC_pic,2,103
0,57,4.887,120,2AFC_pic,2,104
0,84,6.004,120,2AFC_pic,2,105
0,91,12.502,2,2AFC,2,59
0,92,27.684,2,2AFC,2,60
1,97,17.102,2,2AFC,2,61
0,79,12.261,2,2AFC,2,62
0,88,12.002,2,2AFC,2,63
0,70,17.204,2,2AFC,2,64
0,84,16.152,2,2AFC,2,65
0,78,78.905,2,2AFC,2,66
1,63,18.243,2,2AFC,2,67
0,100,16.001,2,2AFC,2,68
1,100,10.019,2,2AFC,2,69
0,75,13.029,2,2AFC,2,70
0,89,27.118,2,2AFC,2,71
1,100,12.649,2,2AFC,2,72
1,84,17.237,2,2AFC,2,73
1,63,21.501,2,2AFC,2,74
0,95,16.969,2,2AFC,2,75
0,75,18.801,2,2AFC,2,76
1,80,12.171,2,2AFC,2,77
0,100,13.489,2,2AFC,2,78
0,99,10.63,2,2AFC,2,79
0,93,16.649,2,2AFC,2,80
0,100,16.815,2,2AFC,2,81
0,100,53.435,2,2AFC,2,82
1,70,17.705,2,2AFC,2,83
0,100,19.701,2,2AFC,2,84
1,87,31.675,2,2AFC,2,85
1,96,27.294,2,2AFC,2,86
0,97,21.202,2,2AFC,2,87
1,91,21.696,2,2AFC,2,88
0,98,15.007,2,2AFC,2,89
1,87,14.91,2,2AFC,2,90
1,100,16.707,2,2AFC,2,91
1,71,11.443,2,2AFC,2,92
0,100,16.391,2,2AFC,2,93
0,100,36.679,2,2AFC,2,94
1,87,29.604,2,2AFC,2,95
1,100,21.696,2,2AFC,2,96
1,100,54.202,2,2AFC,2,97
0,100,10.151,2,2AFC,2,98
0,76,15.574,2,2AFC,2,99
0,85,14.549,2,2AFC,2,100
0,100,14.848,2,2AFC,2,101
0,94,20.681,2,2AFC,2,102
1,100,22.104,2,2AFC,2,103
0,100,16.958,2,2AFC,2,104
0,100,18.268,2,2AFC,2,105
1,100,4.001,4,2AFC,2,59
0,64,4.486,4,2AFC,2,60
0,75,3.187,4,2AFC,2,61
1,91,3.926,4,2AFC,2,62
1,100,5.304,4,2AFC,2,63
0,94,5.836,4,2AFC,2,64
0,77,6.902,4,2AFC,2,65
0,94,4.894,4,2AFC,2,66
1,88,2.951,4,2AFC,2,67
1,100,35.901,4,2AFC,2,68
0,76,2.969,4,2AFC,2,69
1,99,10.6,4,2AFC,2,70
1,94,3.719,4,2AFC,2,71
0,91,6.482,4,2AFC,2,72
0,68,2.582,4,2AFC,2,73
1,80,4.606,4,2AFC,2,74
0,78,4.883,4,2AFC,2,75
0,74,3.987,4,2AFC,2,76
0,97,4.236,4,2AFC,2,77
0,88,4.088,4,2AFC,2,78
0,96,3.59,4,2AFC,2,79
0,98,4.742,4,2AFC,2,80
0,62,3.947,4,2AFC,2,81
1,100,3.691,4,2AFC,2,82
1,84,8.254,4,2AFC,2,83
1,100,19.143,4,2AFC,2,84
0,91,1.743,4,2AFC,2,85
0,97,8.1,4,2AFC,2,86
1,91,7.5,4,2AFC,2,87
1,82,4.862,4,2AFC,2,88
1,99,4.057,4,2AFC,2,89
1,82,4.194,4,2AFC,2,90
1,100,3.083,4,2AFC,2,91
1,100,5.878,4,2AFC,2,92
1,100,4.164,4,2AFC,2,93
1,100,4.379,4,2AFC,2,94
1,87,7.216,4,2AFC,2,95
0,100,2.801,4,2AFC,2,96
1,86,5.036,4,2AFC,2,97
0,100,4.116,4,2AFC,2,98
0,82,12.303,4,2AFC,2,99
0,100,5.735,4,2AFC,2,100
0,100,4.081,4,2AFC,2,101
1,53,3.4,4,2AFC,2,102
1,75,5.158,4,2AFC,2,103
0,58,8.289,4,2AFC,2,104
0,100,3.291,4,2AFC,2,105
0,67,3.879,5,2AFC,2,59
1,83,24.512,5,2AFC,2,60
1,60,4.302,5,2AFC,2,61
1,70,5.871,5,2AFC,2,62
0,80,3.984,5,2AFC,2,63
0,61,2.995,5,2AFC,2,64
0,82,2.99,5,2AFC,2,65
1,58,4.745,5,2AFC,2,66
0,75,41.4,5,2AFC,2,67
1,68,14.898,5,2AFC,2,68
0,67,3.933,5,2AFC,2,69
1,90,5.628,5,2AFC,2,70
0,93,1.898,5,2AFC,2,71
0,95,2.701,5,2AFC,2,72
0,88,2.819,5,2AFC,2,73
0,79,2.77,5,2AFC,2,74
0,76,1.872,5,2AFC,2,75
0,75,11.783,5,2AFC,2,76
0,73,8.671,5,2AFC,2,77
0,100,3.6,5,2AFC,2,78
1,96,13.949,5,2AFC,2,79
0,96,4.691,5,2AFC,2,80
0,67,10.57,5,2AFC,2,81
0,100,6.203,5,2AFC,2,82
0,58,8.801,5,2AFC,2,83
0,100,5.501,5,2AFC,2,84
1,86,1.809,5,2AFC,2,85
1,96,8.867,5,2AFC,2,86
0,93,5.954,5,2AFC,2,87
0,92,7.301,5,2AFC,2,88
0,98,8.82,5,2AFC,2,89
1,88,11.4,5,2AFC,2,90
0,100,7.065,5,2AFC,2,91
0,100,10.181,5,2AFC,2,92
1,100,6.4,5,2AFC,2,93
0,100,15.85,5,2AFC,2,94
1,95,11.519,5,2AFC,2,95
1,100,5.249,5,2AFC,2,96
1,100,6.149,5,2AFC,2,97
0,100,5.176,5,2AFC,2,98
0,100,9.76,5,2AFC,2,99
0,97,5.196,5,2AFC,2,100
0,100,7.501,5,2AFC,2,101
0,100,8.052,5,2AFC,2,102
1,100,9.288,5,2AFC,2,103
0,65,7.016,5,2AFC,2,104
0,65,9.426,5,2AFC,2,105
1,79,10.643,19,2AFC,2,59
0,85,7.08,19,2AFC,2,60
0,89,2.701,19,2AFC,2,61
